x,y,color,marker
-0.9395720039089186,0.6381804807025087,red,^
0.9319965891318192,1.3264138726558359,red,^
0.3143194943100638,0.36419475498964315,red,^
0.5169779875411515,1.5743176970077424,red,^
-0.8437556797230317,0.3649662850042932,red,^
0.7077407108705027,0.7221989253537484,red,^
0.9956455274814067,0.026628865293414128,red,^
-0.3209324924929644,0.5608200088577515,red,^
0.28497745794709206,1.2829424352420993,red,^
-0.49252993030445813,1.3717062000756026,red,^
0.889595500274114,0.05749759122519915,red,^
-0.05927245120512037,1.2675758695244272,red,^
-0.842641087216847,0.14165121888772392,red,^
0.8613085014760193,0.39721736767812343,red,^
0.7723868343925875,1.7664325099429852,red,^
-0.3487893298102174,1.4328175106610135,red,^
-0.0374739059559408,1.1195491661268384,red,^
-0.8050776103435333,0.7381774131686152,red,^
-0.8314437300827173,1.823589240211409,red,^
0.5427776760486756,1.2128238993154061,red,^
-0.40882329203155776,0.731242647330762,red,^
0.24322424280670196,0.9836142001036872,red,^
0.38795198134748565,0.788375797356089,red,^
0.9290170397447168,1.180785616504438,red,^
0.9962860263761566,0.2691836353324393,red,^
0.9904635728120081,0.04258001175570647,red,^
-0.3322760415879098,0.20839123645989543,red,^
-0.6857023356216392,1.6985343786223137,red,^
0.17551290842335976,0.054279948086706886,red,^
0.12930647715925958,1.9430510876971698,red,^
-0.28006663451331204,0.3957703689402676,red,^
0.8340517992573822,0.14502707319458308,red,^
-0.924194247830362,0.9973846346455275,red,^
0.8564072169267467,0.5900403032934065,red,^
-0.6560598210498627,0.2935080652220863,red,^
0.9490687336626373,1.3410645392220395,red,^
-0.014354314293515413,0.9673992306579726,red,^
-0.9156036962861698,0.16057937676285872,red,^
-0.20939454658610823,1.291362914694386,red,^
-0.9674902966073939,1.3553055549234179,red,^
0.9037780096938703,1.1966506702622945,red,^
-0.9322493198206456,1.8887787090666197,red,^
0.888178303919519,1.753055399224952,red,^
0.7989266309486625,0.693811784320921,red,^
-0.3468725945001887,1.9565865729761727,red,^
-0.8262277064939494,0.5955245566230165,red,^
-0.8535396728299598,0.5913474124084697,red,^
0.7322857352234677,0.9595609546303789,red,^
-0.5930941985872158,1.3727646621985599,red,^
0.32984646997749323,0.2570091492859945,red,^
-0.8226581587410449,0.4695063703751954,red,^
-0.9192890412468013,0.7501273958493488,red,^
0.15101406757576763,0.9765421876598614,red,^
0.5771517723805324,1.9539998809859165,red,^
0.6082425133672094,1.6837145128305782,red,^
-0.36428981909933955,0.20466986254112451,red,^
0.6440743930059722,0.07338161173697921,red,^
0.12201007621415916,0.0442318745791368,red,^
0.838542912018797,0.4786714503350331,red,^
-0.13261759836920373,0.773036354636998,red,^
0.22677908838785665,0.9952858612382642,red,^
-0.5841928749801675,0.5794261603293256,red,^
0.42063246909699714,1.4372899927917382,red,^
-0.8947591046407071,1.3363493973772358,red,^
0.9048444812049377,1.4825063755977788,red,^
0.3530692819222292,0.6072550980835598,red,^
-0.7258913013207913,1.5851103431489633,red,^
0.07299765273820369,0.5180025000329647,red,^
-0.022094059880236827,1.898485607169112,red,^
-0.11671623030089417,1.6654725447352636,red,^
0.9404494785986117,1.519639042857062,red,^
-0.060731311744468774,1.9332837515332204,red,^
-0.5083351348857381,0.44330327791169233,red,^
0.7896881527038535,1.5542577313864612,red,^
-0.6193134008167698,0.9442176143481673,red,^
-0.27430203465154857,0.0868300828802051,red,^
-0.5790204125302651,0.9327560896978786,red,^
0.8954263136816962,0.7512807319460129,red,^
-0.8524440385616585,0.7718917869178163,red,^
0.14001181177048405,1.0566443065395517,red,^
-0.265526138517705,0.049079034130486976,red,^
-0.10337030314819828,0.9711733854647855,red,^
0.9169708277064206,0.13387511009281816,red,^
0.34214879493546735,0.960525232595921,red,^
-0.7216279807760984,0.4328647216097028,red,^
-0.7344458965628449,1.7239592171094567,red,^
0.3395715737818785,1.055035319154459,red,^
-0.30863202850953986,1.6580289663844876,red,^
-0.3789999211774071,0.28082433806263984,red,^
0.9738011165014064,0.1039299271625227,red,^
0.7075907987422203,1.8732659436604364,red,^
-0.603318751340824,1.6040496204408936,red,^
-0.9994573925949204,0.5422700420801754,red,^
0.18629327075536528,0.3296742159147159,red,^
0.02553004325500563,1.4889731428138253,red,^
-0.7043754317183015,0.4890965171158643,red,^
0.8102809302261957,1.5007847056169095,red,^
0.3313521098830716,1.1467941629498908,red,^
0.28843671330425247,1.599322250276561,red,^
0.9128697464613282,0.32182149630015955,red,^
0.8958319709489129,0.2587105576660913,red,^
0.5486054669494114,1.5595314208967626,red,^
-0.06515047136996555,1.3829866812553213,red,^
-0.5518754194351922,1.952773760773547,red,^
-0.7861336309432319,0.34136138571616215,red,^
0.3713263695122966,1.5184963080121097,red,^
-0.36893900304717175,0.6332624915206453,red,^
0.3527621728046133,1.3440422834196055,red,^
0.36138709038770633,0.3507925703573396,red,^
-0.11585355270595876,0.9039740062228814,red,^
-0.10640339953370437,0.043378763405628185,red,^
-0.4849250734343855,0.18745305496091969,red,^
-0.18972812184072052,1.0904633596512368,red,^
-0.9492836458581442,0.46579364471809703,red,^
-0.30007168139915796,1.197489013304561,red,^
-0.5801609727036368,1.5162759986460472,red,^
-0.01732331752714744,0.6493663865405019,red,^
0.2737327859927059,0.42704848161918574,red,^
-0.2665426833434408,1.7718648022813692,red,^
-0.2854871192556747,0.23359747686069854,red,^
-0.2720215070378065,0.41859619137129767,red,^
-0.44904103613088053,1.6339174259891163,red,^
0.08583631543544512,0.06199779634624747,red,^
-0.5764720135880739,0.3792446523755204,red,^
0.7825468823100772,0.6595194807027016,red,^
-0.5912597854910391,0.9491759046169881,red,^
0.6417887828189086,1.627602904849132,red,^
0.42943116628610034,1.5108874027280084,red,^
0.747495757948532,0.9372055771453502,red,^
0.19206895388913536,1.552731221774001,red,^
0.21042134368454746,1.3372671298518217,red,^
0.836962780175051,1.0774424134809264,red,^
0.5182296585896236,0.49607886077740426,red,^
0.773652559164983,1.6439051267750973,red,^
0.304735363274357,1.6392243174489027,red,^
-0.5845995629676792,1.9529891967618154,red,^
-0.04086402124445265,0.41049799472359894,red,^
-0.353762451406922,1.3811324585022682,red,^
-0.5552224692219565,0.3705470572145724,red,^
0.584128698637439,1.3258315069940299,red,^
0.6709603264460391,1.954270685432599,red,^
-0.23793652728563908,0.7439538727438941,red,^
-0.0971446664054707,0.7378803377853678,red,^
-0.9044434654034059,1.7920759782059672,red,^
0.06527163737165464,1.7985858702366238,red,^
-0.8755148500547754,1.64011699170132,red,^
-0.14498540523576864,1.3814946452125103,red,^
-0.584793490751341,1.7419956913905499,red,^
0.585799572027949,1.5818631476018912,red,^
-0.7666280715020772,0.2801118269120437,red,^
-0.21426203365829277,0.7981873908140986,red,^
-0.7524157044382442,0.6012965933500816,red,^
-0.9746902816298122,0.8365794093714398,red,^
0.40900750853426726,0.042770989835827944,red,^
-0.0683206884212082,1.0151924367145924,red,^
-0.10661930953987153,0.6434628475166637,red,^
0.445482188297597,0.32180506946419496,red,^
0.09843090212838179,0.46351152785413485,red,^
0.39782644389280764,0.07475078555168913,red,^
-0.6904227641673,0.7444856102109951,red,^
0.8276742742600198,1.8958139141571497,red,^
0.4911441003822479,0.09838500270672434,red,^
0.9628574024644971,0.22060243197550533,red,^
-0.08695541824624486,1.2113376098278483,red,^
-0.23581681122311426,1.3319140158835425,red,^
-0.9816954455631055,1.6985685291470807,red,^
0.9379157829908591,1.013248240970597,red,^
-0.2962466688950498,1.030683249710359,red,^
-0.9176778783829282,1.7197800407801402,red,^
0.4678972950412208,1.240508285596568,red,^
0.3351521460801823,0.4548137354806072,red,^
0.9192545518296673,1.3210366557812148,red,^
-0.034036929501911395,0.7473470215821718,red,^
0.313967067975671,1.8285546571081917,red,^
-0.7043304246772162,1.4139352581529,red,^
0.3090953785395405,1.166577513688793,red,^
-0.2851770045615962,1.1707783321810692,red,^
0.024632112934561246,0.2635705591249622,red,^
-0.44591202152666987,0.9166493275535252,red,^
-0.8895828955050513,0.7165655566263316,red,^
0.17524944377891827,0.4299832929487164,red,^
-0.6346713743926737,0.3171333641684688,red,^
0.4797488920157684,0.3196945563835196,red,^
0.5666536838862892,1.2354618425479647,red,^
0.19092085755278565,0.8893322525803091,red,^
0.6947961608420474,1.138059600550593,red,^
0.8929749144614652,0.2805641097899423,red,^
0.34183164048110837,0.3367996711315673,red,^
0.8217223829220506,0.8589309411004291,red,^
0.38249805808365256,0.09151379084407885,red,^
0.7414033804299165,0.3824352488716021,red,^
-0.5285979107741929,0.21238502582832308,red,^
0.9516158889924307,1.4475085020865608,red,^
-0.981128013725284,1.1986078075843032,red,^
-0.6738926275679302,1.8816326269845498,red,^
0.9656397546856466,1.4020995342629217,red,^
0.3171432556697775,1.4308261290416484,red,^
-0.2577363916658708,1.0284346107698552,red,^
0.3507184529456344,1.486662596360068,red,^
-0.07652035953377023,0.5876236609825742,red,^
-0.27135446834314547,1.7130202942215127,red,^
-0.8677040769785118,1.5371772888888144,red,^
-0.40857101512724125,0.043611643859700955,red,^
0.6614493902457841,0.967164180328326,red,^
0.5972699423976731,1.2503688623371718,red,^
0.5061222613042664,1.5698637476598951,red,^
-0.8410376035120273,0.04609057929279703,red,^
0.34988663570483136,1.3721749718236531,red,^
0.8958744030480714,1.108279065321362,red,^
0.5657851964550988,0.3888216528402002,red,^
0.9357874400908579,0.9493016989526717,red,^
-0.6586937795301031,1.5757872228565752,red,^
-0.05573286790078047,1.5852841479892694,red,^
-0.12683417380404882,1.3651830983532676,red,^
-0.17367439339423907,1.1001965039735069,red,^
-0.3956735941108047,1.1211640488823253,red,^
-0.8165909325413647,0.22076464714904054,red,^
0.8011873638790108,0.8651350135463962,red,^
0.21488922988922932,1.5128878291387897,red,^
0.580397952708033,1.5158024647162858,red,^
-0.3760374115962999,1.3803454784367184,red,^
0.6487853836665154,0.9742483347438287,red,^
0.012082059066784279,0.24379477008251582,red,^
0.0901587739534333,0.20661980985225248,red,^
0.7046898184927217,0.28142061742395197,red,^
0.004778138088461281,1.7955024395771704,red,^
-0.545901413286296,1.9650503532209238,red,^
-0.16327068338841944,1.5572991434294923,red,^
-0.502829235297886,0.1167437709798631,red,^
-0.42720729573867855,1.6440519272188883,red,^
0.34689271172843483,1.798574208517245,red,^
-0.5743147943238462,0.8626759766960792,red,^
0.3842578382123749,0.6555976208789207,red,^
-0.611214056014044,1.0443773523377637,red,^
0.4530308134178045,1.3603255059158639,red,^
0.6680309818063876,1.1676402401637043,red,^
0.9337615000463404,0.6032126372180904,red,^
-0.34186553824915444,1.1216562588223173,red,^
0.36080608660324254,0.2517113806793543,red,^
0.5399277193592085,1.9816723672817125,red,^
-0.7890316249771951,0.0068107615677373,red,^
-0.7013921324088328,0.6113285554810386,red,^
0.9931433578770708,1.4468539463550378,red,^
0.5922128868947054,0.5365636815919379,red,^
-0.25276657681950354,0.11258110410895883,red,^
-0.198196726313423,0.6360516246113659,red,^
-0.07191531981237054,0.5218605038890278,red,^
0.252775272885597,1.4403579322561213,red,^
-0.046449695535807134,0.07843162602380604,red,^
-0.2141627405099229,0.8673500158225818,red,^
-0.5161913153440598,1.19988067297898,red,^
0.08809760977832681,0.8924978921370998,red,^
-0.9687619460200205,1.2761191755649406,red,^
-0.11776052684132088,1.200408241101267,red,^
0.8393257555939133,1.5613142456245468,red,^
-0.37298786737322653,1.7639093523914426,red,^
0.7930733448089602,0.38813664088342614,red,^
-0.7010725343714932,0.40519330916409957,red,^
-0.10962141067416131,1.1703258492463702,red,^
0.2969798729147448,1.0487094744462966,red,^
-0.6882699640030638,1.1937923672478667,red,^
-0.9917678704984705,1.7718510704391521,red,^
-0.7358655326933081,0.294739379251981,red,^
-0.9101388791096547,1.7844952548042612,red,^
-0.17519384177834674,1.7464560178598285,red,^
-0.33582249037794765,0.8902489170582353,red,^
-0.6243078944931217,1.2904636266771303,red,^
-0.5607587859301113,1.424071839679552,red,^
-0.7772576773525435,1.10895699975074,red,^
0.3590735467504058,0.44540461470211645,red,^
0.5787087708754315,0.8380726841425641,red,^
-0.32822374006021593,1.0278272405998756,red,^
-0.39778907619724935,1.4756608779785576,red,^
-0.8634798082024988,1.8985087131336054,red,^
0.32606008192081637,0.23000055123978091,red,^
0.408173369287574,0.7407186717547105,red,^
0.9650170136404772,1.6861176654666614,red,^
0.3125893965839843,0.23592763707295306,red,^
0.7973718644515195,1.4442309560588344,red,^
-0.47493615257491006,1.680248694906998,red,^
-0.9324126133544535,0.32628779951938136,red,^
0.326371550913231,0.8079702044473238,red,^
-0.5335220610933602,1.289597016103148,red,^
-0.7039366579892883,1.700614321245477,red,^
0.3026140690177137,1.2420985490133065,red,^
-0.35110079632362634,0.5504040976407636,red,^
-0.1045171508688072,1.4280157919033727,red,^
-0.5325871875829369,0.7922942799177928,red,^
0.06369708882530989,1.1933167895332544,red,^
0.0049981222159232175,0.027481311013374476,red,^
0.4989461355805205,0.37999398118370453,red,^
0.5543370008977815,0.6786555824890153,red,^
0.9427831710105459,1.194798917691174,red,^
0.4247050062125959,0.9245315923778781,red,^
-0.328776600658105,1.0506912054053796,red,^
0.8633294872204076,1.748099456760475,red,^
0.26047804978789135,1.5445578588306625,red,^
-0.29602163229437384,1.0597866933807882,red,^
0.058774553865385215,1.062274457344868,red,^
0.4391048412278895,1.649369444358525,red,^
0.038489223233830305,1.2079268232752502,red,^
0.27418273173584407,1.6472976666227275,red,^
0.08868227895753122,0.7998136673061587,red,^
-0.11370438227864299,0.30879125823229536,red,^
0.031325246703719056,1.2758036819250251,red,^
-0.4863026883505355,0.8406797915970794,red,^
-0.2315015917915786,1.0454093631681214,red,^
-0.2916159575757751,0.043520779920458,red,^
-0.185287551839439,0.7982144943409892,red,^
0.3932129614116404,1.1492323723927897,red,^
-0.011012416673376713,1.450202594548853,red,^
-0.9926359685247994,1.7869264374920772,red,^
-0.3611580783587858,0.10610911137865964,red,^
-0.8576703950977325,0.6999485455641581,red,^
-0.5911453150675885,1.2681689983645468,red,^
-0.6121912287323694,0.053109567014528736,red,^
0.5906217729535406,0.6971227367763457,red,^
0.10405044213968906,0.549341221260889,red,^
0.45550895259488566,0.26238584873981763,red,^
-0.9941783887373903,0.6335639019789769,red,^
0.38615798767525433,1.6819654179533894,red,^
-0.28231793202880007,0.559248987361419,red,^
-0.6473010535536623,0.8011643663083721,red,^
0.20017487491857588,1.0984720180987562,red,^
0.7068470660896293,0.5176777546633473,red,^
-0.3973199345079459,1.6460536567997666,red,^
-0.5203395115711789,0.5798215550050023,red,^
0.8270084888756519,0.6940951881180504,red,^
-0.6049739283136435,1.2880141192480061,red,^
-0.3943754311240284,0.9820467535882504,red,^
0.42119424215972745,1.7509860609685057,red,^
-0.44680316189285585,1.5823520072739996,red,^
0.6413424542538642,0.9975264218138284,red,^
0.13101604718249504,1.871132599494874,red,^
-0.6890684401017619,0.4410628067425628,red,^
-0.6916031311946862,0.23256934123980888,red,^
0.5923752678818317,1.9569991220809835,red,^
-0.5117038671535512,1.1816762841111088,red,^
-0.24787054676319364,1.3328148758790967,red,^
-0.170362346543935,1.3579083093721902,red,^
-0.11302885065288959,1.3425347033792228,red,^
-0.48668587967827026,0.8333676762224937,red,^
-0.7546020070607837,1.9083131798723139,red,^
0.4813159956022275,1.6890933788800269,red,^
-0.2987116724784882,1.6919779395670738,red,^
-0.8780915492158523,1.5840175432390935,red,^
-0.31170733739682643,0.730164991017813,red,^
-0.5917600978866271,1.8349046999820064,red,^
0.9901493227798173,0.160862162570778,red,^
0.9539120802621919,0.30459199693255523,red,^
-0.9388368203368931,0.3233916868502478,red,^
0.3830253491119251,1.8428130386925399,red,^
0.19162194391472953,0.7704261121342555,red,^
-0.548676915229035,0.7439177704400246,red,^
-0.6807389710083818,0.07970699328920539,red,^
0.18209479725485034,0.34634895737883764,red,^
0.42748848277875995,0.011136788407761333,red,^
0.7332575395603602,0.30229513845776834,red,^
-0.5295598643900536,1.0220669043456985,red,^
0.2566971483809606,1.7150486724694227,red,^
-0.5546518504645697,1.4318187809162795,red,^
0.756150347485949,0.8989511993024593,red,^
-0.2602453490769763,0.3247895311580338,red,^
0.7147384534227439,0.5349898530737052,red,^
-0.8369129228305343,1.556558221808182,red,^
-0.3760473276073395,0.6102220865584618,red,^
-0.16881230349535103,1.162708474202929,red,^
-0.35294006047209403,0.8673265451493875,red,^
0.8995797045966558,1.6888947696512189,red,^
-0.9614733640984745,1.7661127903036784,red,^
0.6832983318922434,1.729465634154625,red,^
-0.5798765454221171,1.941896835391674,red,^
0.5874489914416363,1.4210867896478117,red,^
-0.37549594400293973,0.20090966786965803,red,^
0.9078927199709927,0.8026371242274104,red,^
0.9031864361233439,0.4399109522637741,red,^
-0.17281256727098904,1.937215355101789,red,^
-0.5184350639151307,1.2835324926541176,red,^
-0.23476019038976248,1.3563828869337402,red,^
-0.8219008047460057,1.8451585358467153,red,^
-0.16630153752476273,1.7672964521094536,red,^
0.21557535278371542,0.34819426698544054,red,^
0.7529716167411542,0.08872547334185743,red,^
0.9057989288875761,1.7546472873273922,red,^
-0.18039165763051423,0.3012672172796105,red,^
0.3900275664884558,0.8267776858628606,red,^
-0.6032688391266203,0.46683729204768865,red,^
0.9987212967879535,1.29556430029965,red,^
-0.20616649381768948,0.8152137625623932,red,^
0.4970107016312031,0.844407364346696,red,^
-0.48213806273751914,1.6283659166700695,red,^
-0.8776633464194938,0.8291173136646954,red,^
0.33242305414941065,1.658891418954061,red,^
0.1090443998039885,0.2700171285414059,red,^
0.4642654322200386,0.26199126184471444,red,^
-0.49498220243050395,1.5453461240160713,red,^
-0.9112269535883628,1.8386153666689637,red,^
-0.937387035603817,1.5327059140643855,red,^
-0.565341957277409,1.8693841352745755,red,^
-0.1077478885588834,1.950892284353288,red,^
0.8189599933459581,0.15509886378658555,red,^
0.7005347374064512,0.1568722622041323,red,^
0.3655868088504972,1.246274301868201,red,^
-0.15952954214249404,1.509454016209829,red,^
0.828700599344671,1.524461489078931,red,^
-0.6572168065056694,1.368543665240432,red,^
-0.3278833062892128,0.7771529210976682,red,^
0.3189646207038006,1.3676013991778413,red,^
0.10528362321264129,1.0783669423952382,red,^
-0.6216795001381596,0.8040511290022632,red,^
0.5552051694003304,0.36374348822407887,red,^
0.2539478020673802,1.813619931689717,red,^
-0.43612245223616886,1.4163997391821768,red,^
-0.06889684208613023,1.8218114291186824,red,^
-0.6669641063636074,0.7641818797594577,red,^
0.1289917313223794,1.0606439705508637,red,^
-0.4303337972819974,1.1227432414086074,red,^
-0.07349604603689674,0.6473550992270145,red,^
0.11318181202985711,1.1058867810084534,red,^
-0.5748974707604471,0.25805455219382734,red,^
-0.8677175959074246,1.4474656996503148,red,^
-0.08742591680780998,0.6377632803429134,red,^
0.09016407135399018,0.63935524344892,red,^
0.2517636426967709,1.3219492838640088,red,^
0.19965653498223035,0.46641798860341077,red,^
-0.20293216656912594,0.9677248895082056,red,^
0.09585791593356774,1.951265682819141,red,^
0.9294430953851289,1.2076378011787716,red,^
-0.9803524818748743,1.0410020411672851,red,^
-0.8576342355519033,1.5286290822481938,red,^
-0.4276044751895467,1.1795762365064304,red,^
0.6854287666074985,0.3537678123533232,red,^
-0.6236620413231517,0.5696493397782623,red,^
0.5382642758242373,1.0461913927396236,red,^
-0.776930772283936,1.1802815427324465,red,^
0.23192850064763348,0.9317993413368575,red,^
-0.4549932234194003,0.15262317614947674,red,^
-0.2973990957177428,1.1170281613057906,red,^
-0.4996678004428452,1.6809103867229298,red,^
-0.0742048826493853,0.8930157975223765,red,^
0.03498658889978601,1.514093744463685,red,^
0.2779844434179599,0.538741766386212,red,^
0.5055396375080368,1.626077359787654,red,^
0.8956367797342635,0.385603438370834,red,^
0.43223801768348413,0.9800496850033067,red,^
-0.8781364406665133,1.32949215890017,red,^
0.31477690672724745,1.5886446259925033,red,^
-0.5920947189235193,1.9456673514806737,red,^
0.7817582847130928,1.947644165146199,red,^
0.9548207471896399,0.945080108513477,red,^
0.7490365571029245,0.17073535619585622,red,^
0.30801234185625526,0.175980148597634,red,^
-0.1581122085473048,0.736668880201695,red,^
0.2536996689608546,1.093610988207913,red,^
0.3304005695630734,1.1263887438690379,red,^
0.9455103339531796,1.543979085988107,red,^
0.4459566919141462,0.6950651088117017,red,^
0.6762089187500835,0.003555880118323307,red,^
0.1393724674847845,1.4157846588812866,red,^
-0.9407396397031653,0.8350482147990124,red,^
-0.5406498868932246,1.2573916570819186,red,^
0.8280679496591477,0.4678118670412281,red,^
0.7333032811851674,0.7156649423014849,red,^
-0.9859102389504577,0.12264320127012529,red,^
0.20290203446352462,0.2706251002917841,red,^
-0.6568121753376128,1.280948688044589,red,^
0.753212510055649,0.7600323909067606,red,^
0.04544639368900372,0.4973225689746894,red,^
0.8988084544311836,0.3372973688205698,red,^
0.2562303136512567,1.6490375853704422,red,^
-0.9726443218889833,1.271134908501589,red,^
0.08504618397917851,0.6134189797946017,red,^
0.1175552396158035,1.0858334786024808,red,^
-0.9163509735947146,0.6149372384371361,red,^
-0.3577234889942522,1.8608705529556384,red,^
0.6131117120465437,1.790113859823193,red,^
-0.3361284058094607,1.1491077359729884,red,^
0.32948647967318756,1.104176872364044,red,^
0.5132786993624341,1.3767341473708432,red,^
-0.21415391560063934,0.6578925985579547,red,^
-0.9033601606222865,1.693723471536039,red,^
